ParticleID,Vignette,Class
20180528_Huron_293_2mm_rep2_000018_particle_3590,20180528_Huron_293_2mm_rep2_000018_vign003590.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000018_particle_3591,20180528_Huron_293_2mm_rep2_000018_vign003591.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000018_particle_3592,20180528_Huron_293_2mm_rep2_000018_vign003592.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000018_particle_3593,20180528_Huron_293_2mm_rep2_000018_vign003593.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000018_particle_3594,20180528_Huron_293_2mm_rep2_000018_vign003594.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000018_particle_3595,20180528_Huron_293_2mm_rep2_000018_vign003595.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000018_particle_3596,20180528_Huron_293_2mm_rep2_000018_vign003596.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000018_particle_3597,20180528_Huron_293_2mm_rep2_000018_vign003597.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000018_particle_3598,20180528_Huron_293_2mm_rep2_000018_vign003598.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000018_particle_3599,20180528_Huron_293_2mm_rep2_000018_vign003599.png,Chironomid
20180528_Huron_293_2mm_rep2_000018_particle_3600,20180528_Huron_293_2mm_rep2_000018_vign003600.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000018_particle_3601,20180528_Huron_293_2mm_rep2_000018_vign003601.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000018_particle_3602,20180528_Huron_293_2mm_rep2_000018_vign003602.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000018_particle_3603,20180528_Huron_293_2mm_rep2_000018_vign003603.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000018_particle_3604,20180528_Huron_293_2mm_rep2_000018_vign003604.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000018_particle_3605,20180528_Huron_293_2mm_rep2_000018_vign003605.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000018_particle_3606,20180528_Huron_293_2mm_rep2_000018_vign003606.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000018_particle_3607,20180528_Huron_293_2mm_rep2_000018_vign003607.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000018_particle_3608,20180528_Huron_293_2mm_rep2_000018_vign003608.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000018_particle_3609,20180528_Huron_293_2mm_rep2_000018_vign003609.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000018_particle_3610,20180528_Huron_293_2mm_rep2_000018_vign003610.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000018_particle_3611,20180528_Huron_293_2mm_rep2_000018_vign003611.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000018_particle_3612,20180528_Huron_293_2mm_rep2_000018_vign003612.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000018_particle_3613,20180528_Huron_293_2mm_rep2_000018_vign003613.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000018_particle_3614,20180528_Huron_293_2mm_rep2_000018_vign003614.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000018_particle_3615,20180528_Huron_293_2mm_rep2_000018_vign003615.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000018_particle_3616,20180528_Huron_293_2mm_rep2_000018_vign003616.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000018_particle_3617,20180528_Huron_293_2mm_rep2_000018_vign003617.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000018_particle_3618,20180528_Huron_293_2mm_rep2_000018_vign003618.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000018_particle_3619,20180528_Huron_293_2mm_rep2_000018_vign003619.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000018_particle_3620,20180528_Huron_293_2mm_rep2_000018_vign003620.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000018_particle_3621,20180528_Huron_293_2mm_rep2_000018_vign003621.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000018_particle_3622,20180528_Huron_293_2mm_rep2_000018_vign003622.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000018_particle_3623,20180528_Huron_293_2mm_rep2_000018_vign003623.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000018_particle_3624,20180528_Huron_293_2mm_rep2_000018_vign003624.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000018_particle_3625,20180528_Huron_293_2mm_rep2_000018_vign003625.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000018_particle_3626,20180528_Huron_293_2mm_rep2_000018_vign003626.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000018_particle_3627,20180528_Huron_293_2mm_rep2_000018_vign003627.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000018_particle_3628,20180528_Huron_293_2mm_rep2_000018_vign003628.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000018_particle_3629,20180528_Huron_293_2mm_rep2_000018_vign003629.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000018_particle_3630,20180528_Huron_293_2mm_rep2_000018_vign003630.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000018_particle_3631,20180528_Huron_293_2mm_rep2_000018_vign003631.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000019_particle_3632,20180528_Huron_293_2mm_rep2_000019_vign003632.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000019_particle_3633,20180528_Huron_293_2mm_rep2_000019_vign003633.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000019_particle_3634,20180528_Huron_293_2mm_rep2_000019_vign003634.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000019_particle_3635,20180528_Huron_293_2mm_rep2_000019_vign003635.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000019_particle_3636,20180528_Huron_293_2mm_rep2_000019_vign003636.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000019_particle_3637,20180528_Huron_293_2mm_rep2_000019_vign003637.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000019_particle_3638,20180528_Huron_293_2mm_rep2_000019_vign003638.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000019_particle_3639,20180528_Huron_293_2mm_rep2_000019_vign003639.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000019_particle_3640,20180528_Huron_293_2mm_rep2_000019_vign003640.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000019_particle_3641,20180528_Huron_293_2mm_rep2_000019_vign003641.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000019_particle_3642,20180528_Huron_293_2mm_rep2_000019_vign003642.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000019_particle_3643,20180528_Huron_293_2mm_rep2_000019_vign003643.png,Chironomid
20180528_Huron_293_2mm_rep2_000019_particle_3644,20180528_Huron_293_2mm_rep2_000019_vign003644.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000019_particle_3645,20180528_Huron_293_2mm_rep2_000019_vign003645.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000019_particle_3646,20180528_Huron_293_2mm_rep2_000019_vign003646.png,Chironomid
20180528_Huron_293_2mm_rep2_000019_particle_3647,20180528_Huron_293_2mm_rep2_000019_vign003647.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000019_particle_3648,20180528_Huron_293_2mm_rep2_000019_vign003648.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000019_particle_3649,20180528_Huron_293_2mm_rep2_000019_vign003649.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000019_particle_3650,20180528_Huron_293_2mm_rep2_000019_vign003650.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000019_particle_3651,20180528_Huron_293_2mm_rep2_000019_vign003651.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000019_particle_3652,20180528_Huron_293_2mm_rep2_000019_vign003652.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000019_particle_3653,20180528_Huron_293_2mm_rep2_000019_vign003653.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000019_particle_3654,20180528_Huron_293_2mm_rep2_000019_vign003654.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000019_particle_3655,20180528_Huron_293_2mm_rep2_000019_vign003655.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000019_particle_3656,20180528_Huron_293_2mm_rep2_000019_vign003656.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000019_particle_3657,20180528_Huron_293_2mm_rep2_000019_vign003657.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000019_particle_3658,20180528_Huron_293_2mm_rep2_000019_vign003658.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000019_particle_3659,20180528_Huron_293_2mm_rep2_000019_vign003659.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000019_particle_3660,20180528_Huron_293_2mm_rep2_000019_vign003660.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000019_particle_3661,20180528_Huron_293_2mm_rep2_000019_vign003661.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000019_particle_3662,20180528_Huron_293_2mm_rep2_000019_vign003662.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000019_particle_3663,20180528_Huron_293_2mm_rep2_000019_vign003663.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000019_particle_3664,20180528_Huron_293_2mm_rep2_000019_vign003664.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000019_particle_3665,20180528_Huron_293_2mm_rep2_000019_vign003665.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000019_particle_3666,20180528_Huron_293_2mm_rep2_000019_vign003666.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000019_particle_3667,20180528_Huron_293_2mm_rep2_000019_vign003667.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000019_particle_3668,20180528_Huron_293_2mm_rep2_000019_vign003668.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000019_particle_3669,20180528_Huron_293_2mm_rep2_000019_vign003669.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000019_particle_3670,20180528_Huron_293_2mm_rep2_000019_vign003670.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000019_particle_3671,20180528_Huron_293_2mm_rep2_000019_vign003671.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000019_particle_3672,20180528_Huron_293_2mm_rep2_000019_vign003672.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000019_particle_3673,20180528_Huron_293_2mm_rep2_000019_vign003673.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000019_particle_3674,20180528_Huron_293_2mm_rep2_000019_vign003674.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000019_particle_3675,20180528_Huron_293_2mm_rep2_000019_vign003675.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000019_particle_3676,20180528_Huron_293_2mm_rep2_000019_vign003676.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000019_particle_3677,20180528_Huron_293_2mm_rep2_000019_vign003677.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000019_particle_3678,20180528_Huron_293_2mm_rep2_000019_vign003678.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000019_particle_3679,20180528_Huron_293_2mm_rep2_000019_vign003679.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000019_particle_3680,20180528_Huron_293_2mm_rep2_000019_vign003680.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000019_particle_3681,20180528_Huron_293_2mm_rep2_000019_vign003681.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000019_particle_3682,20180528_Huron_293_2mm_rep2_000019_vign003682.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000019_particle_3683,20180528_Huron_293_2mm_rep2_000019_vign003683.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000019_particle_3684,20180528_Huron_293_2mm_rep2_000019_vign003684.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000019_particle_3685,20180528_Huron_293_2mm_rep2_000019_vign003685.png,Bosmina_1
20180528_Huron_293_2mm_rep2_000019_particle_3686,20180528_Huron_293_2mm_rep2_000019_vign003686.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000019_particle_3687,20180528_Huron_293_2mm_rep2_000019_vign003687.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000019_particle_3688,20180528_Huron_293_2mm_rep2_000019_vign003688.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000019_particle_3689,20180528_Huron_293_2mm_rep2_000019_vign003689.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000019_particle_3690,20180528_Huron_293_2mm_rep2_000019_vign003690.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000019_particle_3691,20180528_Huron_293_2mm_rep2_000019_vign003691.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000019_particle_3692,20180528_Huron_293_2mm_rep2_000019_vign003692.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000019_particle_3693,20180528_Huron_293_2mm_rep2_000019_vign003693.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000019_particle_3694,20180528_Huron_293_2mm_rep2_000019_vign003694.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000019_particle_3695,20180528_Huron_293_2mm_rep2_000019_vign003695.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000019_particle_3696,20180528_Huron_293_2mm_rep2_000019_vign003696.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000019_particle_3697,20180528_Huron_293_2mm_rep2_000019_vign003697.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000019_particle_3698,20180528_Huron_293_2mm_rep2_000019_vign003698.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000019_particle_3699,20180528_Huron_293_2mm_rep2_000019_vign003699.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000019_particle_3700,20180528_Huron_293_2mm_rep2_000019_vign003700.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000019_particle_3701,20180528_Huron_293_2mm_rep2_000019_vign003701.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000020_particle_3702,20180528_Huron_293_2mm_rep2_000020_vign003702.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000020_particle_3703,20180528_Huron_293_2mm_rep2_000020_vign003703.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000020_particle_3704,20180528_Huron_293_2mm_rep2_000020_vign003704.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000020_particle_3705,20180528_Huron_293_2mm_rep2_000020_vign003705.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000020_particle_3706,20180528_Huron_293_2mm_rep2_000020_vign003706.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000020_particle_3707,20180528_Huron_293_2mm_rep2_000020_vign003707.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000020_particle_3708,20180528_Huron_293_2mm_rep2_000020_vign003708.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000020_particle_3709,20180528_Huron_293_2mm_rep2_000020_vign003709.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000020_particle_3710,20180528_Huron_293_2mm_rep2_000020_vign003710.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000020_particle_3711,20180528_Huron_293_2mm_rep2_000020_vign003711.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000020_particle_3712,20180528_Huron_293_2mm_rep2_000020_vign003712.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000020_particle_3713,20180528_Huron_293_2mm_rep2_000020_vign003713.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000020_particle_3714,20180528_Huron_293_2mm_rep2_000020_vign003714.png,Chironomid
20180528_Huron_293_2mm_rep2_000020_particle_3715,20180528_Huron_293_2mm_rep2_000020_vign003715.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000020_particle_3716,20180528_Huron_293_2mm_rep2_000020_vign003716.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000020_particle_3717,20180528_Huron_293_2mm_rep2_000020_vign003717.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000020_particle_3718,20180528_Huron_293_2mm_rep2_000020_vign003718.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000020_particle_3719,20180528_Huron_293_2mm_rep2_000020_vign003719.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000020_particle_3720,20180528_Huron_293_2mm_rep2_000020_vign003720.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000020_particle_3721,20180528_Huron_293_2mm_rep2_000020_vign003721.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000020_particle_3722,20180528_Huron_293_2mm_rep2_000020_vign003722.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000020_particle_3723,20180528_Huron_293_2mm_rep2_000020_vign003723.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000020_particle_3724,20180528_Huron_293_2mm_rep2_000020_vign003724.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000020_particle_3725,20180528_Huron_293_2mm_rep2_000020_vign003725.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000020_particle_3726,20180528_Huron_293_2mm_rep2_000020_vign003726.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000020_particle_3727,20180528_Huron_293_2mm_rep2_000020_vign003727.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000020_particle_3728,20180528_Huron_293_2mm_rep2_000020_vign003728.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000020_particle_3729,20180528_Huron_293_2mm_rep2_000020_vign003729.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000020_particle_3730,20180528_Huron_293_2mm_rep2_000020_vign003730.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000020_particle_3731,20180528_Huron_293_2mm_rep2_000020_vign003731.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000020_particle_3732,20180528_Huron_293_2mm_rep2_000020_vign003732.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000020_particle_3733,20180528_Huron_293_2mm_rep2_000020_vign003733.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000020_particle_3734,20180528_Huron_293_2mm_rep2_000020_vign003734.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000020_particle_3735,20180528_Huron_293_2mm_rep2_000020_vign003735.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000020_particle_3736,20180528_Huron_293_2mm_rep2_000020_vign003736.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000020_particle_3737,20180528_Huron_293_2mm_rep2_000020_vign003737.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000020_particle_3738,20180528_Huron_293_2mm_rep2_000020_vign003738.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000020_particle_3739,20180528_Huron_293_2mm_rep2_000020_vign003739.png,Chironomid
20180528_Huron_293_2mm_rep2_000020_particle_3740,20180528_Huron_293_2mm_rep2_000020_vign003740.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000020_particle_3741,20180528_Huron_293_2mm_rep2_000020_vign003741.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000020_particle_3742,20180528_Huron_293_2mm_rep2_000020_vign003742.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000020_particle_3743,20180528_Huron_293_2mm_rep2_000020_vign003743.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000020_particle_3744,20180528_Huron_293_2mm_rep2_000020_vign003744.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000020_particle_3745,20180528_Huron_293_2mm_rep2_000020_vign003745.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000020_particle_3746,20180528_Huron_293_2mm_rep2_000020_vign003746.png,Chironomid
20180528_Huron_293_2mm_rep2_000020_particle_3747,20180528_Huron_293_2mm_rep2_000020_vign003747.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000020_particle_3748,20180528_Huron_293_2mm_rep2_000020_vign003748.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000020_particle_3749,20180528_Huron_293_2mm_rep2_000020_vign003749.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000020_particle_3750,20180528_Huron_293_2mm_rep2_000020_vign003750.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000020_particle_3751,20180528_Huron_293_2mm_rep2_000020_vign003751.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000020_particle_3752,20180528_Huron_293_2mm_rep2_000020_vign003752.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000020_particle_3753,20180528_Huron_293_2mm_rep2_000020_vign003753.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000020_particle_3754,20180528_Huron_293_2mm_rep2_000020_vign003754.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000020_particle_3755,20180528_Huron_293_2mm_rep2_000020_vign003755.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000020_particle_3756,20180528_Huron_293_2mm_rep2_000020_vign003756.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000020_particle_3757,20180528_Huron_293_2mm_rep2_000020_vign003757.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000020_particle_3758,20180528_Huron_293_2mm_rep2_000020_vign003758.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000020_particle_3759,20180528_Huron_293_2mm_rep2_000020_vign003759.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000020_particle_3760,20180528_Huron_293_2mm_rep2_000020_vign003760.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000020_particle_3761,20180528_Huron_293_2mm_rep2_000020_vign003761.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000020_particle_3762,20180528_Huron_293_2mm_rep2_000020_vign003762.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000020_particle_3763,20180528_Huron_293_2mm_rep2_000020_vign003763.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000020_particle_3764,20180528_Huron_293_2mm_rep2_000020_vign003764.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000020_particle_3765,20180528_Huron_293_2mm_rep2_000020_vign003765.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000020_particle_3766,20180528_Huron_293_2mm_rep2_000020_vign003766.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000020_particle_3767,20180528_Huron_293_2mm_rep2_000020_vign003767.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000020_particle_3768,20180528_Huron_293_2mm_rep2_000020_vign003768.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000020_particle_3769,20180528_Huron_293_2mm_rep2_000020_vign003769.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000020_particle_3770,20180528_Huron_293_2mm_rep2_000020_vign003770.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000020_particle_3771,20180528_Huron_293_2mm_rep2_000020_vign003771.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000021_particle_3772,20180528_Huron_293_2mm_rep2_000021_vign003772.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000021_particle_3773,20180528_Huron_293_2mm_rep2_000021_vign003773.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000021_particle_3774,20180528_Huron_293_2mm_rep2_000021_vign003774.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000021_particle_3775,20180528_Huron_293_2mm_rep2_000021_vign003775.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000021_particle_3776,20180528_Huron_293_2mm_rep2_000021_vign003776.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000021_particle_3777,20180528_Huron_293_2mm_rep2_000021_vign003777.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000021_particle_3778,20180528_Huron_293_2mm_rep2_000021_vign003778.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000021_particle_3779,20180528_Huron_293_2mm_rep2_000021_vign003779.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000021_particle_3780,20180528_Huron_293_2mm_rep2_000021_vign003780.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000021_particle_3781,20180528_Huron_293_2mm_rep2_000021_vign003781.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000021_particle_3782,20180528_Huron_293_2mm_rep2_000021_vign003782.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000021_particle_3783,20180528_Huron_293_2mm_rep2_000021_vign003783.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000021_particle_3784,20180528_Huron_293_2mm_rep2_000021_vign003784.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000021_particle_3785,20180528_Huron_293_2mm_rep2_000021_vign003785.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000021_particle_3786,20180528_Huron_293_2mm_rep2_000021_vign003786.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000021_particle_3787,20180528_Huron_293_2mm_rep2_000021_vign003787.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000021_particle_3788,20180528_Huron_293_2mm_rep2_000021_vign003788.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000021_particle_3789,20180528_Huron_293_2mm_rep2_000021_vign003789.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000021_particle_3790,20180528_Huron_293_2mm_rep2_000021_vign003790.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000021_particle_3791,20180528_Huron_293_2mm_rep2_000021_vign003791.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000021_particle_3792,20180528_Huron_293_2mm_rep2_000021_vign003792.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000021_particle_3793,20180528_Huron_293_2mm_rep2_000021_vign003793.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000021_particle_3794,20180528_Huron_293_2mm_rep2_000021_vign003794.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000021_particle_3795,20180528_Huron_293_2mm_rep2_000021_vign003795.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000021_particle_3796,20180528_Huron_293_2mm_rep2_000021_vign003796.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000021_particle_3797,20180528_Huron_293_2mm_rep2_000021_vign003797.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000021_particle_3798,20180528_Huron_293_2mm_rep2_000021_vign003798.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000021_particle_3799,20180528_Huron_293_2mm_rep2_000021_vign003799.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000021_particle_3800,20180528_Huron_293_2mm_rep2_000021_vign003800.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000021_particle_3801,20180528_Huron_293_2mm_rep2_000021_vign003801.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000021_particle_3802,20180528_Huron_293_2mm_rep2_000021_vign003802.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000021_particle_3803,20180528_Huron_293_2mm_rep2_000021_vign003803.png,Chironomid
20180528_Huron_293_2mm_rep2_000021_particle_3804,20180528_Huron_293_2mm_rep2_000021_vign003804.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000021_particle_3805,20180528_Huron_293_2mm_rep2_000021_vign003805.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000021_particle_3806,20180528_Huron_293_2mm_rep2_000021_vign003806.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000021_particle_3807,20180528_Huron_293_2mm_rep2_000021_vign003807.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000021_particle_3808,20180528_Huron_293_2mm_rep2_000021_vign003808.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000021_particle_3809,20180528_Huron_293_2mm_rep2_000021_vign003809.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000021_particle_3810,20180528_Huron_293_2mm_rep2_000021_vign003810.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000021_particle_3811,20180528_Huron_293_2mm_rep2_000021_vign003811.png,Calanoid_1
