Vignette,Class
20190523_FISHI_244_2mm_rep3_AO_000020_vign000254.png,Herpacticoida
20180528_Huron_293_2mm_rep2_000013_vign003218.png,Calanoid_1
04192021_Huron_40_2mm_Rep2_MS_000009_vign000740.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000009_vign002862.png,Calanoid_1
20220525_FISHI_158_2mm_rep1_KG_000010_vign001654.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000005_vign002591.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000007_vign002751.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000007_vign002695.png,Calanoid_1
04072021_Huron_10_2mm_Rep2_AD_000028_vign000010.png,Calanoid_1
20180509_Huron_129_2mm_rep2_000015_vign001898.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000015_vign003326.png,Calanoid_1
04192021_Huron_40_2mm_Rep2_MS_000011_vign000825.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000012_vign003119.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000026_vign004237.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000006_vign002667.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000015_vign003362.png,Calanoid_1
20190514_FISHI_152_2mm_rep2_AO_000043_vign000220.png,Bosmina_1
04192021_Huron_40_2mm_Rep2_MS_000002_vign000498.png,Calanoid_1
20220525_FISHI_158_2mm_rep1_KG_000003_vign001522.png,Bosmina_1
20180528_Huron_293_2mm_rep2_000013_vign003190.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000009_vign002927.png,Calanoid_1
04192021_Huron_40_2mm_Rep2_MS_000015_vign000939.png,Calanoid_1
04192021_Huron_40_2mm_Rep2_MS_000015_vign000966.png,Calanoid_1
20190514_FISHI_152_2mm_rep2_AO_000043_vign000219.png,Herpacticoida
04192021_Huron_40_2mm_Rep2_MS_000011_vign000807.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000024_vign004021.png,Chironomid
20180528_Huron_293_2mm_rep2_000006_vign002613.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000027_vign004358.png,Calanoid_1
20180508_Huron_115_2mm_rep2_000027_vign004521.png,Herpacticoida
04192021_Huron_40_2mm_Rep2_MS_000004_vign000586.png,Calanoid_1
20190514_FISHI_152_2mm_rep2_AO_000010_vign000061.png,Bosmina_1
20180528_Huron_293_2mm_rep2_000006_vign002626.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000007_vign002693.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000023_vign004000.png,Calanoid_1
20180528_Huron_303_2mm_rep1_000023_vign001985.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000009_vign002910.png,Calanoid_1
04192021_Huron_40_2mm_Rep2_MS_000007_vign000651.png,Calanoid_1
20190514_FISHI_152_2mm_rep2_AO_000001_vign000012.png,Herpacticoida
20180528_Huron_303_2mm_rep1_000022_vign001982.png,Calanoid_1
20220525_FISHI_158_2mm_rep1_KG_000015_vign001820.png,Calanoid_1
20220525_FISHI_158_2mm_rep1_KG_000004_vign001530.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000026_vign004191.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000014_vign003297.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000026_vign004256.png,Calanoid_1
04192021_Huron_40_2mm_Rep2_MS_000004_vign000587.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000027_vign004320.png,Calanoid_1
04192021_Huron_40_2mm_Rep2_MS_000007_vign000660.png,Calanoid_1
20220525_FISHI_158_2mm_rep1_KG_000006_vign001582.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000011_vign003050.png,Calanoid_1
20190514_FISHI_152_2mm_rep2_AO_000007_vign000044.png,Bosmina_1
20180528_Huron_293_2mm_rep2_000026_vign004205.png,Calanoid_1
04192021_Huron_40_2mm_Rep2_MS_000019_vign001116.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000003_vign002473.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000016_vign003413.png,Calanoid_1
20190514_FISHI_152_2mm_rep2_AO_000026_vign000151.png,Bosmina_1
20180528_Huron_293_2mm_rep2_000009_vign002898.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000017_vign003498.png,Calanoid_1
04192021_Huron_40_2mm_Rep2_MS_000003_vign000554.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000021_vign003857.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000004_vign002514.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000001_vign002305.png,Chironomid
20180528_Huron_293_2mm_rep2_000012_vign003080.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000014_vign003291.png,Calanoid_1
04192021_Huron_40_2mm_Rep2_MS_000016_vign000996.png,Calanoid_1
20220525_FISHI_158_2mm_rep1_KG_000010_vign001652.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000012_vign003076.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000012_vign003140.png,Calanoid_1
04192021_Huron_40_2mm_Rep2_MS_000008_vign000726.png,Calanoid_1
20220525_FISHI_158_2mm_rep1_KG_000002_vign001518.png,Calanoid_1
20180508_Huron_115_2mm_rep2_000008_vign004504.png,Herpacticoida
20180528_Huron_293_2mm_rep2_000008_vign002783.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000028_vign004410.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000002_vign002397.png,Calanoid_1
04192021_Huron_40_2mm_Rep2_MS_000019_vign001107.png,Calanoid_1
20190514_FISHI_152_2mm_rep2_AO_000039_vign000201.png,Bosmina_1
20180528_Huron_293_2mm_rep2_000025_vign004106.png,Calanoid_1
20190514_FISHI_152_2mm_rep3_AO_000023_vign000366.png,Bosmina_1
20180528_Huron_293_2mm_rep2_000025_vign004112.png,Calanoid_1
20180514_Huron_157_2mm_rep2_000042_vign002166.png,Chironomid
20180528_Huron_293_2mm_rep2_000002_vign002387.png,Calanoid_1
20220525_FISHI_158_2mm_rep1_KG_000013_vign001764.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000022_vign003874.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000005_vign002589.png,Calanoid_1
20220525_FISHI_158_2mm_rep1_KG_000005_vign001565.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000009_vign002924.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000011_vign003009.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000015_vign003354.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000011_vign002993.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000008_vign002822.png,Calanoid_1
20220525_FISHI_158_2mm_rep1_KG_000001_vign001490.png,Calanoid_1
20190514_FISHI_152_2mm_rep2_AO_000035_vign000187.png,Bosmina_1
20190514_FISHI_152_2mm_rep3_AO_000030_vign000404.png,Bosmina_1
20220525_FISHI_158_2mm_rep1_KG_000013_vign001773.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000025_vign004138.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000004_vign002540.png,Calanoid_1
04192021_Huron_40_2mm_Rep2_MS_000019_vign001112.png,Calanoid_1
04192021_Huron_40_2mm_Rep2_MS_000006_vign000640.png,Calanoid_1
20190514_FISHI_152_2mm_rep2_AO_000016_vign000099.png,Bosmina_1
20190514_FISHI_152_2mm_rep2_AO_000020_vign000125.png,Bosmina_1
20180528_Huron_293_2mm_rep2_000001_vign002308.png,Calanoid_1
04192021_Huron_40_2mm_Rep2_MS_000002_vign000504.png,Calanoid_1
04192021_Huron_40_2mm_Rep2_MS_000016_vign000980.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000017_vign003526.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000009_vign002908.png,Calanoid_1
20190514_FISHI_152_2mm_rep3_AO_000021_vign000357.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000007_vign002726.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000017_vign003528.png,Calanoid_1
20180528_Huron_303_2mm_rep1_000053_vign002051.png,Calanoid_1
20190514_FISHI_152_2mm_rep2_AO_000042_vign000212.png,Bosmina_1
20180528_Huron_293_2mm_rep2_000016_vign003432.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000002_vign002389.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000024_vign004082.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000006_vign002671.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000016_vign003464.png,Calanoid_1
04192021_Huron_40_2mm_Rep2_MS_000018_vign001043.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000002_vign002346.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000006_vign002664.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000001_vign002294.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000020_vign003726.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000018_vign003623.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000024_vign004044.png,Calanoid_1
04192021_Huron_40_2mm_Rep2_MS_000018_vign001037.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000009_vign002882.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000003_vign002463.png,Calanoid_1
20180528_Huron_303_2mm_rep1_000035_vign002013.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000010_vign002986.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000011_vign003038.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000012_vign003134.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000015_vign003333.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000008_vign002847.png,Calanoid_1
20180528_Huron_303_2mm_rep1_000035_vign002012.png,Calanoid_1
20220525_FISHI_158_2mm_rep1_KG_000014_vign001785.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000027_vign004344.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000007_vign002727.png,Calanoid_1
20180509_Huron_129_2mm_rep2_000008_vign001867.png,Calanoid_1
04192021_Huron_40_2mm_Rep2_MS_000002_vign000523.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000002_vign002403.png,Calanoid_1
20190527_FISHI_270_2mm_rep2_AO_000033_vign000236.png,Herpacticoida
20180528_Huron_293_2mm_rep2_000021_vign003805.png,Calanoid_1
20180509_Huron_129_2mm_rep2_000001_vign001831.png,Calanoid_1
20180509_Huron_139_2mm_rep1_000076_vign002071.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000025_vign004128.png,Calanoid_1
20190514_FISHI_152_2mm_rep2_AO_000034_vign000186.png,Bosmina_1
20180528_Huron_293_2mm_rep2_000017_vign003544.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000012_vign003139.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000003_vign002459.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000020_vign003751.png,Calanoid_1
20190527_FISHI_270_2mm_rep2_AO_000028_vign000233.png,Herpacticoida
20180528_Huron_293_2mm_rep2_000008_vign002807.png,Calanoid_1
20180514_Huron_157_2mm_rep2_000039_vign002151.png,Bosmina_1
20180528_Huron_293_2mm_rep2_000005_vign002584.png,Calanoid_1
20180509_Huron_129_2mm_rep2_000005_vign001850.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000021_vign003848.png,Calanoid_1
04192021_Huron_40_2mm_Rep2_MS_000001_vign000489.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000027_vign004338.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000006_vign002642.png,Calanoid_1
20190514_FISHI_152_2mm_rep2_AO_000017_vign000105.png,Herpacticoida
20180528_Huron_293_2mm_rep2_000024_vign004050.png,Calanoid_1
20180508_Huron_115_2mm_rep2_000005_vign004496.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000003_vign002452.png,Calanoid_1
20180528_Huron_303_2mm_rep1_000038_vign002023.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000003_vign002471.png,Calanoid_1
20180528_Huron_303_2mm_rep1_000014_vign001959.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000025_vign004113.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000001_vign002304.png,Calanoid_1
04192021_Huron_40_2mm_Rep2_MS_000015_vign000941.png,Calanoid_1
20180509_Huron_129_2mm_rep2_000016_vign001903.png,Calanoid_1
20180514_Huron_157_2mm_rep2_000036_vign002145.png,Herpacticoida
20180528_Huron_293_2mm_rep2_000015_vign003356.png,Calanoid_1
04192021_Huron_40_2mm_Rep2_MS_000006_vign000629.png,Calanoid_1
04192021_Huron_40_2mm_Rep2_MS_000010_vign000791.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000008_vign002786.png,Calanoid_1
04192021_Huron_40_2mm_Rep2_MS_000001_vign000471.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000024_vign004078.png,Chironomid
20190514_FISHI_152_2mm_rep3_AO_000023_vign000367.png,Bosmina_1
04192021_Huron_40_2mm_Rep2_MS_000015_vign000960.png,Calanoid_1
20190514_FISHI_152_2mm_rep2_AO_000019_vign000115.png,Bosmina_1
20180528_Huron_293_2mm_rep2_000026_vign004203.png,Calanoid_1
20220525_FISHI_158_2mm_rep1_KG_000013_vign001767.png,Calanoid_1
20220525_FISHI_158_2mm_rep1_KG_000008_vign001637.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000019_vign003670.png,Calanoid_1
20220525_FISHI_158_2mm_rep1_KG_000013_vign001758.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000007_vign002731.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000018_vign003610.png,Calanoid_1
20220525_FISHI_158_2mm_rep1_KG_000010_vign001658.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000007_vign002723.png,Calanoid_1
04192021_Huron_40_2mm_Rep2_MS_000019_vign001126.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000004_vign002525.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000001_vign002317.png,Calanoid_1
04192021_Huron_40_2mm_Rep2_MS_000019_vign001083.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000009_vign002928.png,Chironomid
04192021_Huron_40_2mm_Rep2_MS_000001_vign000485.png,Calanoid_1
20220525_FISHI_158_2mm_rep1_KG_000012_vign001748.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000009_vign002900.png,Calanoid_1
20180514_Huron_157_2mm_rep2_000041_vign002162.png,Chironomid
20180528_Huron_303_2mm_rep1_000052_vign002048.png,Calanoid_1
20180509_Huron_139_2mm_rep1_000069_vign002069.png,Calanoid_1
04192021_Huron_40_2mm_Rep2_MS_000011_vign000822.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000012_vign003158.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000008_vign002818.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000002_vign002386.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000004_vign002509.png,Calanoid_1
04192021_Huron_40_2mm_Rep2_MS_000003_vign000558.png,Calanoid_1
04192021_Huron_40_2mm_Rep2_MS_000003_vign000537.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000001_vign002252.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000014_vign003255.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000024_vign004091.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000002_vign002384.png,Calanoid_1
20180509_Huron_129_2mm_rep2_000009_vign001873.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000021_vign003826.png,Calanoid_1
20190514_FISHI_152_2mm_rep2_AO_000020_vign000124.png,Herpacticoida
20180528_Huron_293_2mm_rep2_000001_vign002283.png,Calanoid_1
20180528_Huron_303_2mm_rep1_000027_vign001996.png,Calanoid_1
04192021_Huron_40_2mm_Rep2_MS_000008_vign000704.png,Calanoid_1
04192021_Huron_40_2mm_Rep2_MS_000014_vign000911.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000002_vign002409.png,Calanoid_1
20190514_FISHI_152_2mm_rep2_AO_000001_vign000019.png,Bosmina_1
20180528_Huron_293_2mm_rep2_000014_vign003300.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000014_vign003258.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000026_vign004243.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000022_vign003886.png,Calanoid_1
20220525_FISHI_158_2mm_rep1_KG_000007_vign001608.png,Calanoid_1
20220525_FISHI_158_2mm_rep1_KG_000009_vign001644.png,Calanoid_1
20180509_Huron_139_2mm_rep1_000072_vign002070.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000004_vign002532.png,Calanoid_1
04192021_Huron_40_2mm_Rep2_MS_000004_vign000566.png,Calanoid_1
20220525_FISHI_158_2mm_rep1_KG_000011_vign001694.png,Calanoid_1
04192021_Huron_40_2mm_Rep2_MS_000003_vign000547.png,Calanoid_1
20220525_FISHI_158_2mm_rep1_KG_000012_vign001715.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000026_vign004269.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000021_vign003827.png,Calanoid_1
20220525_FISHI_158_2mm_rep1_KG_000001_vign001491.png,Calanoid_1
20190527_FISHI_270_2mm_rep2_AO_000016_vign000227.png,Herpacticoida
20190514_FISHI_152_2mm_rep2_AO_000012_vign000075.png,Bosmina_1
20180528_Huron_293_2mm_rep2_000013_vign003241.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000010_vign002962.png,Calanoid_1
20180528_Huron_303_2mm_rep1_000041_vign002030.png,Calanoid_1
20190514_FISHI_152_2mm_rep3_AO_000024_vign000370.png,Bosmina_1
20180528_Huron_293_2mm_rep2_000016_vign003431.png,Calanoid_1
04192021_Huron_40_2mm_Rep2_MS_000017_vign001007.png,Calanoid_1
20190514_FISHI_152_2mm_rep3_AO_000016_vign000335.png,Bosmina_1
20180528_Huron_293_2mm_rep2_000009_vign002921.png,Calanoid_1
20190514_FISHI_152_2mm_rep3_AO_000007_vign000291.png,Calanoid_1
04192021_Huron_40_2mm_Rep2_MS_000014_vign000899.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000001_vign002296.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000003_vign002450.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000015_vign003320.png,Calanoid_1
20220525_FISHI_158_2mm_rep1_KG_000007_vign001604.png,Calanoid_1
20180528_Huron_303_2mm_rep1_000007_vign001944.png,Calanoid_1
04192021_Huron_40_2mm_Rep2_MS_000015_vign000940.png,Calanoid_1
20190514_FISHI_152_2mm_rep3_AO_000002_vign000264.png,Bosmina_1
20180528_Huron_293_2mm_rep2_000013_vign003229.png,Calanoid_1
20190514_FISHI_152_2mm_rep3_AO_000037_vign000437.png,Herpacticoida
04192021_Huron_40_2mm_Rep2_MS_000014_vign000904.png,Calanoid_1
20190514_FISHI_152_2mm_rep2_AO_000035_vign000189.png,Bosmina_1
20180528_Huron_293_2mm_rep2_000009_vign002934.png,Calanoid_1
05042021_Huron_140_2mm_rep1_MS_000018_vign002246.png,Calanoid_1
04192021_Huron_40_2mm_Rep2_MS_000019_vign001092.png,Calanoid_1
20220525_FISHI_158_2mm_rep1_KG_000004_vign001536.png,Calanoid_1
04192021_Huron_40_2mm_Rep2_MS_000019_vign001113.png,Calanoid_1
04192021_Huron_40_2mm_Rep2_MS_000017_vign001020.png,Calanoid_1
20220525_FISHI_158_2mm_rep1_KG_000005_vign001558.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000024_vign004039.png,Calanoid_1
20190527_FISHI_270_2mm_rep2_AO_000019_vign000229.png,Herpacticoida
20220525_FISHI_158_2mm_rep1_KG_000004_vign001538.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000018_vign003549.png,Calanoid_1
04192021_Huron_40_2mm_Rep2_MS_000012_vign000860.png,Calanoid_1
20220525_FISHI_158_2mm_rep1_KG_000010_vign001656.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000019_vign003640.png,Calanoid_1
20180509_Huron_139_2mm_rep1_000044_vign002067.png,Calanoid_1
05042021_Huron_140_2mm_rep1_MS_000017_vign002242.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000020_vign003728.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000028_vign004369.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000003_vign002438.png,Calanoid_1
05042021_Huron_140_2mm_rep1_MS_000018_vign002249.png,Calanoid_1
20220525_FISHI_158_2mm_rep1_KG_000012_vign001716.png,Calanoid_1
20190514_FISHI_152_2mm_rep3_AO_000016_vign000337.png,Calanoid_1
04192021_Huron_40_2mm_Rep2_MS_000017_vign001036.png,Calanoid_1
04192021_Huron_40_2mm_Rep2_MS_000012_vign000855.png,Calanoid_1
20190514_FISHI_152_2mm_rep2_AO_000039_vign000203.png,Bosmina_1
20180528_Huron_293_2mm_rep2_000005_vign002588.png,Calanoid_1
20180528_Huron_303_2mm_rep1_000038_vign002025.png,Calanoid_1
20220525_FISHI_158_2mm_rep1_KG_000012_vign001730.png,Calanoid_1
20220525_FISHI_158_2mm_rep1_KG_000015_vign001821.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000008_vign002781.png,Calanoid_1
20180509_Huron_129_2mm_rep2_000016_vign001902.png,Calanoid_1
04192021_Huron_40_2mm_Rep2_MS_000019_vign001119.png,Calanoid_1
20190514_FISHI_152_2mm_rep3_AO_000005_vign000276.png,Bosmina_1
20180528_Huron_293_2mm_rep2_000024_vign004062.png,Calanoid_1
04192021_Huron_40_2mm_Rep2_MS_000019_vign001120.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000025_vign004133.png,Calanoid_1
20180514_Huron_157_2mm_rep2_000030_vign002130.png,Bosmina_1
20180528_Huron_293_2mm_rep2_000022_vign003915.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000023_vign003996.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000020_vign003712.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000021_vign003788.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000020_vign003757.png,Calanoid_1
20220525_FISHI_158_2mm_rep1_KG_000015_vign001812.png,Calanoid_1
20220525_FISHI_158_2mm_rep1_KG_000010_vign001665.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000005_vign002612.png,Calanoid_1
20180508_Huron_115_2mm_rep2_000032_vign004529.png,Calanoid_1
20180528_Huron_303_2mm_rep1_000060_vign002059.png,Calanoid_1
20220525_FISHI_158_2mm_rep1_KG_000001_vign001479.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000018_vign003614.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000026_vign004234.png,Calanoid_1
20190514_FISHI_152_2mm_rep2_AO_000033_vign000176.png,Bosmina_1
20180528_Huron_293_2mm_rep2_000003_vign002454.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000018_vign003573.png,Calanoid_1
04072021_Huron_10_2mm_Rep2_AD_000028_vign000011.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000011_vign003047.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000004_vign002522.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000021_vign003774.png,Calanoid_1
04192021_Huron_40_2mm_Rep2_MS_000014_vign000930.png,Calanoid_1
04192021_Huron_40_2mm_Rep2_MS_000018_vign001069.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000003_vign002425.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000011_vign003041.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000015_vign003338.png,Calanoid_1
04192021_Huron_40_2mm_Rep2_MS_000007_vign000676.png,Calanoid_1
20180528_Huron_303_2mm_rep1_000012_vign001951.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000022_vign003896.png,Calanoid_1
04192021_Huron_40_2mm_Rep2_MS_000018_vign001050.png,Calanoid_1
20190514_FISHI_152_2mm_rep3_AO_000031_vign000405.png,Bosmina_1
20180528_Huron_293_2mm_rep2_000019_vign003636.png,Calanoid_1
20180514_Huron_157_2mm_rep2_000041_vign002160.png,Chironomid
20180528_Huron_293_2mm_rep2_000015_vign003372.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000010_vign002976.png,Calanoid_1
04192021_Huron_40_2mm_Rep2_MS_000006_vign000630.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000023_vign003936.png,Calanoid_1
20220525_FISHI_158_2mm_rep1_KG_000001_vign001494.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000003_vign002445.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000002_vign002413.png,Calanoid_1
20190514_FISHI_152_2mm_rep3_AO_000023_vign000368.png,Bosmina_1
20180528_Huron_293_2mm_rep2_000013_vign003187.png,Calanoid_1
04192021_Huron_40_2mm_Rep2_MS_000015_vign000970.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000011_vign003046.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000012_vign003077.png,Calanoid_1
20190514_FISHI_152_2mm_rep3_AO_000008_vign000294.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000019_vign003633.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000024_vign004103.png,Calanoid_1
04192021_Huron_40_2mm_Rep2_MS_000007_vign000675.png,Calanoid_1
04192021_Huron_40_2mm_Rep2_MS_000014_vign000916.png,Calanoid_1
20220525_FISHI_158_2mm_rep1_KG_000015_vign001804.png,Calanoid_1
20220525_FISHI_158_2mm_rep1_KG_000013_vign001769.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000024_vign004010.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000008_vign002800.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000028_vign004416.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000007_vign002690.png,Calanoid_1
20180509_Huron_129_2mm_rep2_000013_vign001886.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000002_vign002394.png,Calanoid_1
05042021_Huron_140_2mm_rep1_MS_000001_vign002182.png,Calanoid_1
04192021_Huron_40_2mm_Rep2_MS_000015_vign000950.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000015_vign003349.png,Calanoid_1
04192021_Huron_40_2mm_Rep2_MS_000007_vign000679.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000024_vign004020.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000022_vign003883.png,Calanoid_1
04192021_Huron_40_2mm_Rep2_MS_000017_vign001018.png,Calanoid_1
20180514_Huron_157_2mm_rep2_000004_vign002124.png,Chironomid
20180528_Huron_293_2mm_rep2_000007_vign002749.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000007_vign002745.png,Calanoid_1
04192021_Huron_40_2mm_Rep2_MS_000005_vign000595.png,Calanoid_1
20220525_FISHI_158_2mm_rep1_KG_000015_vign001799.png,Calanoid_1
04192021_Huron_40_2mm_Rep2_MS_000004_vign000565.png,Calanoid_1
04192021_Huron_40_2mm_Rep2_MS_000011_vign000801.png,Calanoid_1
04192021_Huron_40_2mm_Rep2_MS_000005_vign000603.png,Calanoid_1
20220525_FISHI_158_2mm_rep1_KG_000011_vign001700.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000016_vign003437.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000018_vign003562.png,Calanoid_1
20220525_FISHI_158_2mm_rep1_KG_000013_vign001771.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000009_vign002888.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000026_vign004254.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000014_vign003303.png,Calanoid_1
20190527_FISHI_270_2mm_rep2_AO_000028_vign000232.png,Herpacticoida
